time_s,roll_deg,pitch_deg,airspeed,altitude,lat,lon
257.627,-29.31,3.73,29.28,623.96,-35.3714157,149.1786703
257.683,-25.90,3.92,29.28,623.96,-35.3714157,149.1786703
257.723,-27.65,3.77,29.28,623.96,-35.3714420,149.1786711
257.787,-29.74,3.66,29.28,623.96,-35.3714420,149.1786711
257.827,-28.13,3.77,29.30,623.97,-35.3714684,149.1786727
257.883,-27.71,3.82,29.30,623.97,-35.3714684,149.1786727
257.923,-28.57,3.78,29.31,623.98,-35.3714947,149.1786751
257.987,-28.47,3.75,29.31,623.98,-35.3714947,149.1786751
258.027,-28.21,3.77,29.31,623.99,-35.3715209,149.1786781
258.083,-28.34,3.79,29.31,623.99,-35.3715209,149.1786781
258.123,-28.41,3.77,29.30,624.00,-35.3715471,149.1786819
258.187,-28.37,3.77,29.30,624.00,-35.3715471,149.1786819
258.227,-28.38,3.78,29.32,624.02,-35.3715732,149.1786864
258.283,-28.41,3.77,29.32,624.02,-35.3715732,149.1786864
258.323,-28.41,3.76,29.29,624.03,-35.3715992,149.1786916
258.387,-28.42,3.77,29.29,624.03,-35.3715992,149.1786916
258.427,-28.43,3.76,29.31,624.05,-35.3716250,149.1786975
258.483,-28.44,3.74,29.31,624.05,-35.3716250,149.1786975
258.523,-28.45,3.74,29.33,624.07,-35.3716508,149.1787042
258.587,-28.46,3.75,29.33,624.07,-35.3716508,149.1787042
258.627,-28.47,3.74,29.33,624.09,-35.3716765,149.1787115
258.683,-28.48,3.74,29.33,624.09,-35.3716765,149.1787115
258.723,-28.49,3.72,29.33,624.10,-35.3717019,149.1787196
258.787,-28.50,3.72,29.33,624.10,-35.3717019,149.1787196
258.827,-28.52,3.72,29.32,624.12,-35.3717273,149.1787284
258.883,-28.53,3.71,29.32,624.12,-35.3717273,149.1787284
258.923,-28.54,3.70,29.33,624.14,-35.3717524,149.1787380
258.987,-28.56,3.68,29.33,624.14,-35.3717524,149.1787380
259.027,-28.57,3.69,29.31,624.16,-35.3717774,149.1787482
259.083,-28.59,3.67,29.31,624.16,-35.3717774,149.1787482
259.123,-28.60,3.67,29.30,624.18,-35.3718022,149.1787591
259.187,-28.63,3.67,29.30,624.18,-35.3718022,149.1787591
259.227,-28.65,3.65,29.32,624.20,-35.3718267,149.1787707
259.283,-28.68,3.63,29.32,624.20,-35.3718267,149.1787707
259.323,-28.69,3.63,29.31,624.21,-35.3718511,149.1787830
259.387,-28.72,3.62,29.31,624.21,-35.3718511,149.1787830
259.427,-28.73,3.61,29.33,624.22,-35.3718752,149.1787960
259.483,-28.76,3.59,29.33,624.22,-35.3718752,149.1787960
259.523,-28.77,3.58,29.34,624.24,-35.3718990,149.1788097
259.587,-28.77,3.57,29.34,624.24,-35.3718990,149.1788097
259.627,-28.79,3.56,29.33,624.25,-35.3719226,149.1788240
259.683,-28.85,3.55,29.33,624.25,-35.3719226,149.1788240
259.723,-28.83,3.54,29.32,624.26,-35.3719459,149.1788390
259.787,-28.79,3.53,29.32,624.26,-35.3719459,149.1788390
259.827,-28.88,3.53,29.30,624.27,-35.3719690,149.1788547
259.883,-28.95,3.51,29.30,624.27,-35.3719690,149.1788547
259.923,-28.83,3.51,29.32,624.28,-35.3719917,149.1788710
259.987,-28.82,3.50,29.32,624.28,-35.3719917,149.1788710
260.027,-29.05,3.47,29.34,624.29,-35.3720141,149.1788880
260.083,-29.02,3.47,29.34,624.29,-35.3720141,149.1788880
260.123,-28.72,3.46,29.35,624.29,-35.3720362,149.1789056
260.187,-28.94,3.44,29.35,624.29,-35.3720362,149.1789056
260.227,-29.34,3.42,29.32,624.30,-35.3720579,149.1789238
260.283,-28.91,3.42,29.32,624.30,-35.3720579,149.1789238
260.323,-28.50,3.43,29.35,624.30,-35.3720793,149.1789427
260.387,-29.25,3.38,29.35,624.30,-35.3720793,149.1789427
260.427,-29.63,3.37,29.35,624.30,-35.3721003,149.1789621
260.483,-28.72,3.40,29.35,624.30,-35.3721003,149.1789621
260.523,-28.53,3.39,29.35,624.30,-35.3721209,149.1789822
260.587,-29.47,3.35,29.35,624.30,-35.3721209,149.1789822
260.627,-29.43,3.36,29.34,624.30,-35.3721412,149.1790028
260.683,-28.99,3.36,29.34,624.30,-35.3721412,149.1790028
260.723,-29.05,3.33,29.34,624.30,-35.3721610,149.1790241
260.787,-29.03,3.30,29.34,624.30,-35.3721610,149.1790241
260.827,-29.10,3.32,29.32,624.29,-35.3721805,149.1790459
260.883,-29.27,3.33,29.32,624.29,-35.3721805,149.1790459
260.923,-29.22,3.30,29.31,624.29,-35.3721995,149.1790682
260.987,-29.20,3.28,29.31,624.29,-35.3721995,149.1790682
261.027,-29.28,3.31,29.34,624.29,-35.3722181,149.1790911
261.083,-29.35,3.30,29.34,624.29,-35.3722181,149.1790911
261.123,-29.37,3.29,29.32,624.29,-35.3722363,149.1791145
261.187,-29.41,3.29,29.32,624.29,-35.3722363,149.1791145
261.227,-29.43,3.29,29.34,624.29,-35.3722540,149.1791384
261.283,-29.44,3.28,29.34,624.29,-35.3722540,149.1791384
261.323,-29.44,3.27,29.34,624.29,-35.3722712,149.1791628
261.387,-29.44,3.29,29.34,624.29,-35.3722712,149.1791628
261.427,-29.44,3.28,29.35,624.29,-35.3722879,149.1791878
261.483,-29.43,3.26,29.35,624.29,-35.3722879,149.1791878
261.523,-29.43,3.26,29.34,624.28,-35.3723042,149.1792132
261.587,-29.42,3.27,29.34,624.28,-35.3723042,149.1792132
261.627,-29.42,3.26,29.33,624.28,-35.3723200,149.1792390
261.683,-29.41,3.26,29.33,624.28,-35.3723200,149.1792390
261.723,-29.40,3.26,29.32,624.27,-35.3723352,149.1792653
261.787,-29.40,3.26,29.32,624.27,-35.3723352,149.1792653
261.827,-29.40,3.26,29.35,624.27,-35.3723499,149.1792921
261.883,-29.40,3.26,29.35,624.27,-35.3723499,149.1792921
261.923,-29.40,3.26,29.36,624.26,-35.3723642,149.1793193
261.987,-29.40,3.25,29.36,624.26,-35.3723642,149.1793193
262.027,-29.39,3.25,29.38,624.25,-35.3723778,149.1793469
262.083,-29.37,3.25,29.38,624.25,-35.3723778,149.1793469
262.123,-29.38,3.24,29.37,624.24,-35.3723910,149.1793749
262.187,-29.39,3.24,29.37,624.24,-35.3723910,149.1793749
262.227,-29.37,3.25,29.36,624.22,-35.3724035,149.1794032
262.283,-29.34,3.24,29.36,624.22,-35.3724035,149.1794032
262.323,-29.36,3.24,29.34,624.21,-35.3724156,149.1794319
262.387,-29.35,3.25,29.34,624.21,-35.3724156,149.1794319
262.427,-29.30,3.26,29.33,624.20,-35.3724270,149.1794610
262.483,-29.30,3.25,29.33,624.20,-35.3724270,149.1794610
262.523,-29.35,3.25,29.32,624.18,-35.3724379,149.1794904
262.587,-29.26,3.27,29.32,624.18,-35.3724379,149.1794904
262.627,-29.21,3.27,29.33,624.17,-35.3724482,149.1795201
262.683,-29.29,3.27,29.33,624.17,-35.3724482,149.1795201
262.723,-29.29,3.28,29.31,624.15,-35.3724580,149.1795501
262.787,-29.14,3.29,29.31,624.15,-35.3724580,149.1795501
262.827,-29.17,3.29,29.33,624.14,-35.3724671,149.1795804
262.883,-29.24,3.29,29.33,624.14,-35.3724671,149.1795804
262.923,-29.09,3.30,29.34,624.13,-35.3724756,149.1796109
262.987,-29.10,3.30,29.34,624.13,-35.3724756,149.1796109
263.027,-29.31,3.30,29.33,624.11,-35.3724836,149.1796417
263.083,-28.96,3.34,29.33,624.11,-35.3724836,149.1796417
263.123,-28.68,3.34,29.32,624.10,-35.3724909,149.1796727
263.187,-29.53,3.30,29.32,624.10,-35.3724909,149.1796727
263.227,-29.65,3.33,29.29,624.09,-35.3724976,149.1797039
263.283,-27.96,3.45,29.29,624.09,-35.3724976,149.1797039
263.323,-28.36,3.39,29.32,624.07,-35.3725036,149.1797353
263.387,-29.61,3.33,29.32,624.07,-35.3725036,149.1797353
263.427,-28.94,3.41,29.31,624.06,-35.3725091,149.1797669
263.483,-28.41,3.45,29.31,624.06,-35.3725091,149.1797669
263.523,-28.88,3.42,29.29,624.05,-35.3725138,149.1797986
263.587,-29.00,3.42,29.29,624.05,-35.3725138,149.1797986
263.627,-28.79,3.45,29.28,624.04,-35.3725180,149.1798305
263.683,-28.84,3.46,29.28,624.04,-35.3725180,149.1798305
263.723,-28.92,3.45,29.30,624.03,-35.3725216,149.1798625
263.787,-28.89,3.47,29.30,624.03,-35.3725216,149.1798625
263.827,-28.87,3.49,29.32,624.02,-35.3725246,149.1798945
263.883,-28.87,3.49,29.32,624.02,-35.3725246,149.1798945
263.923,-28.86,3.50,29.29,624.02,-35.3725269,149.1799267
263.987,-28.85,3.52,29.29,624.02,-35.3725269,149.1799267
264.027,-28.84,3.52,29.29,624.01,-35.3725286,149.1799589
264.083,-28.82,3.52,29.29,624.01,-35.3725286,149.1799589
264.123,-28.79,3.54,29.30,624.00,-35.3725297,149.1799911
264.187,-28.77,3.55,29.30,624.00,-35.3725297,149.1799911
264.227,-28.76,3.55,29.31,624.00,-35.3725302,149.1800234
264.283,-28.73,3.56,29.31,624.00,-35.3725302,149.1800234
264.323,-28.71,3.57,29.32,624.00,-35.3725300,149.1800556
264.387,-28.69,3.58,29.32,624.00,-35.3725300,149.1800556
264.427,-28.66,3.58,29.31,623.99,-35.3725293,149.1800878
264.483,-28.63,3.60,29.31,623.99,-35.3725293,149.1800878
264.523,-28.62,3.61,29.29,623.99,-35.3725279,149.1801200
264.587,-28.60,3.61,29.29,623.99,-35.3725279,149.1801200
264.627,-28.57,3.62,29.30,623.99,-35.3725259,149.1801522
264.683,-28.54,3.62,29.30,623.99,-35.3725259,149.1801522
264.723,-28.54,3.63,29.30,623.98,-35.3725233,149.1801843
264.787,-28.52,3.65,29.30,623.98,-35.3725233,149.1801843
264.827,-28.48,3.66,29.31,623.98,-35.3725200,149.1802163
264.883,-28.43,3.66,29.31,623.98,-35.3725200,149.1802163
264.923,-28.45,3.67,29.28,623.98,-35.3725161,149.1802481
264.987,-28.44,3.69,29.28,623.98,-35.3725161,149.1802481
265.027,-28.36,3.69,29.28,623.99,-35.3725116,149.1802799
265.083,-28.32,3.70,29.28,623.99,-35.3725116,149.1802799
265.123,-28.41,3.70,29.29,623.99,-35.3725065,149.1803115
265.187,-28.39,3.71,29.29,623.99,-35.3725065,149.1803115
265.227,-28.20,3.72,29.29,623.99,-35.3725008,149.1803430
265.283,-28.16,3.73,29.29,623.99,-35.3725008,149.1803430
265.323,-28.39,3.74,29.30,623.99,-35.3724944,149.1803743
265.387,-28.34,3.74,29.30,623.99,-35.3724944,149.1803743
265.427,-27.96,3.76,29.30,624.00,-35.3724875,149.1804054
265.483,-28.00,3.76,29.30,624.00,-35.3724875,149.1804054
265.523,-28.50,3.75,29.29,624.01,-35.3724800,149.1804363
265.587,-28.39,3.77,29.29,624.01,-35.3724800,149.1804363
265.627,-27.63,3.82,29.29,624.02,-35.3724718,149.1804669
265.683,-27.70,3.80,29.29,624.02,-35.3724718,149.1804669
265.723,-28.83,3.76,29.28,624.02,-35.3724631,149.1804973
265.787,-28.52,3.80,29.28,624.02,-35.3724631,149.1804973
265.827,-27.52,3.83,29.28,624.04,-35.3724538,149.1805275
265.883,-27.76,3.81,29.28,624.04,-35.3724538,149.1805275
265.923,-28.35,3.82,29.29,624.05,-35.3724440,149.1805574
265.987,-28.20,3.83,29.29,624.05,-35.3724440,149.1805574
266.027,-27.91,3.82,29.27,624.07,-35.3724335,149.1805870
266.083,-27.95,3.83,29.27,624.07,-35.3724335,149.1805870
266.123,-28.10,3.85,29.28,624.08,-35.3724225,149.1806163
266.187,-28.08,3.84,29.28,624.08,-35.3724225,149.1806163
266.227,-28.05,3.83,29.29,624.10,-35.3724110,149.1806452
266.283,-28.08,3.84,29.29,624.10,-35.3724110,149.1806452
266.323,-28.12,3.84,29.31,624.11,-35.3723989,149.1806739
266.387,-28.12,3.84,29.31,624.11,-35.3723989,149.1806739
266.427,-28.11,3.83,29.30,624.13,-35.3723862,149.1807021
266.483,-28.12,3.83,29.30,624.13,-35.3723862,149.1807021
266.523,-28.12,3.83,29.30,624.14,-35.3723730,149.1807301
266.587,-28.10,3.83,29.30,624.14,-35.3723730,149.1807301
266.627,-28.10,3.83,29.32,624.16,-35.3723593,149.1807576
266.683,-28.09,3.81,29.32,624.16,-35.3723593,149.1807576
266.723,-28.07,3.80,29.31,624.17,-35.3723451,149.1807847
266.787,-28.05,3.81,29.31,624.17,-35.3723451,149.1807847
266.827,-28.06,3.81,29.32,624.19,-35.3723303,149.1808114
266.883,-28.04,3.79,29.32,624.19,-35.3723303,149.1808114
266.923,-28.03,3.80,29.31,624.20,-35.3723151,149.1808377
266.987,-28.02,3.80,29.31,624.20,-35.3723151,149.1808377
267.027,-28.01,3.79,29.31,624.21,-35.3722993,149.1808636
267.083,-27.99,3.79,29.31,624.21,-35.3722993,149.1808636
267.123,-27.99,3.78,29.32,624.23,-35.3722831,149.1808891
267.187,-27.99,3.78,29.32,624.23,-35.3722831,149.1808891
267.227,-27.97,3.77,29.32,624.24,-35.3722664,149.1809140
267.283,-27.96,3.77,29.32,624.24,-35.3722664,149.1809140
267.323,-27.98,3.77,29.34,624.25,-35.3722492,149.1809385
267.387,-27.98,3.75,29.34,624.25,-35.3722492,149.1809385
267.427,-27.94,3.76,29.35,624.26,-35.3722316,149.1809626
267.483,-27.93,3.76,29.35,624.26,-35.3722316,149.1809626
267.523,-27.98,3.74,29.35,624.26,-35.3722135,149.1809861
267.587,-27.96,3.74,29.35,624.26,-35.3722135,149.1809861
267.627,-27.89,3.75,29.34,624.27,-35.3721950,149.1810091
267.683,-27.95,3.74,29.34,624.27,-35.3721950,149.1810091
267.723,-28.05,3.73,29.33,624.27,-35.3721761,149.1810316
267.787,-27.94,3.74,29.33,624.27,-35.3721761,149.1810316
267.827,-27.83,3.73,29.36,624.28,-35.3721567,149.1810535
267.883,-28.02,3.72,29.36,624.28,-35.3721567,149.1810535
267.923,-28.14,3.72,29.37,624.28,-35.3721370,149.1810750
267.987,-27.92,3.73,29.37,624.28,-35.3721370,149.1810750
268.027,-27.84,3.72,29.38,624.28,-35.3721168,149.1810958
268.083,-28.08,3.71,29.38,624.28,-35.3721168,149.1810958
268.123,-28.19,3.72,29.40,624.28,-35.3720963,149.1811161
268.187,-28.08,3.70,29.40,624.28,-35.3720963,149.1811161
268.227,-27.91,3.70,29.40,624.28,-35.3720753,149.1811358
268.283,-27.81,3.71,29.40,624.28,-35.3720753,149.1811358
268.323,-28.08,3.70,29.41,624.28,-35.3720541,149.1811549
268.387,-28.27,3.67,29.41,624.28,-35.3720541,149.1811549
268.427,-27.96,3.66,29.41,624.28,-35.3720324,149.1811734
268.483,-27.87,3.66,29.41,624.28,-35.3720324,149.1811734
268.523,-28.14,3.67,29.39,624.27,-35.3720104,149.1811912
268.587,-28.20,3.68,29.39,624.27,-35.3720104,149.1811912
268.627,-28.08,3.65,29.40,624.27,-35.3719880,149.1812085
268.683,-28.15,3.64,29.40,624.27,-35.3719880,149.1812085
268.723,-28.20,3.65,29.42,624.26,-35.3719654,149.1812251
268.787,-28.20,3.65,29.42,624.26,-35.3719654,149.1812251
268.827,-28.20,3.62,29.41,624.25,-35.3719424,149.1812411
268.883,-28.25,3.62,29.41,624.25,-35.3719424,149.1812411
268.923,-28.26,3.62,29.40,624.24,-35.3719192,149.1812564
268.987,-28.28,3.61,29.40,624.24,-35.3719192,149.1812564
269.027,-28.31,3.61,29.38,624.23,-35.3718956,149.1812710
269.083,-28.34,3.60,29.38,624.23,-35.3718956,149.1812710
269.123,-28.35,3.61,29.37,624.22,-35.3718718,149.1812850
269.187,-28.37,3.60,29.37,624.22,-35.3718718,149.1812850
269.227,-28.39,3.59,29.38,624.21,-35.3718477,149.1812983
269.283,-28.40,3.60,29.38,624.21,-35.3718477,149.1812983
269.323,-28.42,3.61,29.38,624.20,-35.3718234,149.1813110
269.387,-28.44,3.60,29.38,624.20,-35.3718234,149.1813110
269.427,-28.45,3.59,29.39,624.19,-35.3717989,149.1813229
269.483,-28.46,3.60,29.39,624.19,-35.3717989,149.1813229
269.523,-28.47,3.60,29.38,624.17,-35.3717741,149.1813341
269.587,-28.49,3.60,29.38,624.17,-35.3717741,149.1813341
269.627,-28.52,3.59,29.40,624.16,-35.3717491,149.1813447
269.683,-28.54,3.60,29.40,624.16,-35.3717491,149.1813447
269.723,-28.54,3.60,29.41,624.15,-35.3717239,149.1813545
269.787,-28.56,3.61,29.41,624.15,-35.3717239,149.1813545
269.827,-28.58,3.61,29.42,624.14,-35.3716986,149.1813636
269.883,-28.59,3.61,29.42,624.14,-35.3716986,149.1813636
269.923,-28.60,3.61,29.40,624.12,-35.3716731,149.1813720
269.987,-28.63,3.61,29.40,624.12,-35.3716731,149.1813720
270.027,-28.65,3.62,29.38,624.11,-35.3716474,149.1813796
270.083,-28.66,3.62,29.38,624.11,-35.3716474,149.1813796
270.123,-28.67,3.62,29.38,624.10,-35.3716216,149.1813866
270.187,-28.66,3.61,29.38,624.10,-35.3716216,149.1813866
270.227,-28.69,3.61,29.36,624.08,-35.3715957,149.1813928
270.283,-28.75,3.61,29.36,624.08,-35.3715957,149.1813928
270.323,-28.70,3.61,29.36,624.07,-35.3715697,149.1813982
270.387,-28.62,3.62,29.36,624.07,-35.3715697,149.1813982
270.427,-28.74,3.62,29.35,624.06,-35.3715436,149.1814029
270.483,-28.84,3.63,29.35,624.06,-35.3715436,149.1814029
270.523,-28.65,3.64,29.35,624.05,-35.3715174,149.1814069
270.587,-28.58,3.64,29.35,624.05,-35.3715174,149.1814069
270.627,-28.89,3.62,29.36,624.05,-35.3714911,149.1814101
270.683,-28.93,3.62,29.36,624.05,-35.3714911,149.1814101
270.723,-28.50,3.66,29.37,624.04,-35.3714648,149.1814126
270.787,-28.57,3.65,29.37,624.04,-35.3714648,149.1814126
270.827,-29.19,3.62,29.35,624.03,-35.3714384,149.1814143
270.883,-28.99,3.64,29.35,624.03,-35.3714384,149.1814143
270.923,-28.24,3.70,29.36,624.03,-35.3714121,149.1814152
270.987,-28.57,3.68,29.36,624.03,-35.3714121,149.1814152
271.027,-29.50,3.61,29.36,624.02,-35.3713857,149.1814154
271.083,-28.88,3.66,29.36,624.02,-35.3713857,149.1814154
271.123,-28.20,3.70,29.33,624.02,-35.3713593,149.1814148
271.187,-28.48,3.66,29.33,624.02,-35.3713593,149.1814148
271.227,-28.87,3.66,29.35,624.02,-35.3713330,149.1814134
271.283,-28.88,3.71,29.35,624.02,-35.3713330,149.1814134
271.323,-28.71,3.70,29.33,624.02,-35.3713067,149.1814113
271.387,-28.68,3.68,29.33,624.02,-35.3713067,149.1814113
271.427,-28.78,3.71,29.34,624.02,-35.3712804,149.1814084
271.483,-28.82,3.72,29.34,624.02,-35.3712804,149.1814084
271.523,-28.79,3.69,29.31,624.02,-35.3712542,149.1814048
271.587,-28.80,3.70,29.31,624.02,-35.3712542,149.1814048
271.627,-28.83,3.73,29.33,624.03,-35.3712281,149.1814006
271.683,-28.85,3.72,29.33,624.03,-35.3712281,149.1814006
271.723,-28.86,3.70,29.34,624.03,-35.3712021,149.1813955
271.787,-28.87,3.72,29.34,624.03,-35.3712021,149.1813955
271.827,-28.88,3.73,29.32,624.04,-35.3711762,149.1813897
271.883,-28.89,3.72,29.32,624.04,-35.3711762,149.1813897
271.923,-28.89,3.72,29.33,624.04,-35.3711504,149.1813831
271.987,-28.91,3.73,29.33,624.04,-35.3711504,149.1813831
272.027,-28.92,3.72,29.33,624.05,-35.3711248,149.1813758
272.083,-28.92,3.71,29.33,624.05,-35.3711248,149.1813758
272.123,-28.93,3.72,29.30,624.06,-35.3710993,149.1813678
272.187,-28.94,3.72,29.30,624.06,-35.3710993,149.1813678
272.227,-28.93,3.72,29.31,624.07,-35.3710740,149.1813590
272.283,-28.94,3.72,29.31,624.07,-35.3710740,149.1813590
272.323,-28.95,3.72,29.32,624.08,-35.3710488,149.1813496
272.387,-28.96,3.71,29.32,624.08,-35.3710488,149.1813496
272.427,-28.94,3.71,29.30,624.09,-35.3710238,149.1813393
272.483,-28.96,3.72,29.30,624.09,-35.3710238,149.1813393
272.523,-28.97,3.72,29.29,624.10,-35.3709991,149.1813284
272.587,-28.95,3.71,29.29,624.10,-35.3709991,149.1813284
272.627,-28.95,3.72,29.29,624.11,-35.3709745,149.1813168
272.683,-28.98,3.73,29.29,624.11,-35.3709745,149.1813168
272.723,-28.99,3.72,29.31,624.12,-35.3709502,149.1813045
272.787,-28.95,3.70,29.31,624.12,-35.3709502,149.1813045
272.827,-28.96,3.71,29.32,624.13,-35.3709262,149.1812914
272.883,-28.99,3.70,29.32,624.13,-35.3709262,149.1812914
272.923,-28.97,3.70,29.31,624.14,-35.3709023,149.1812777
272.987,-28.95,3.70,29.31,624.14,-35.3709023,149.1812777
273.027,-28.96,3.69,29.31,624.14,-35.3708788,149.1812633
273.083,-28.95,3.69,29.31,624.14,-35.3708788,149.1812633
273.123,-28.93,3.68,29.32,624.15,-35.3708555,149.1812483
273.187,-29.00,3.67,29.32,624.15,-35.3708555,149.1812483
273.227,-28.98,3.67,29.32,624.16,-35.3708326,149.1812325
273.283,-28.84,3.66,29.32,624.16,-35.3708326,149.1812325
273.323,-28.95,3.65,29.32,624.17,-35.3708099,149.1812161
273.387,-29.15,3.63,29.32,624.17,-35.3708099,149.1812161
273.427,-28.89,3.64,29.33,624.18,-35.3707876,149.1811991
273.483,-28.68,3.63,29.33,624.18,-35.3707876,149.1811991
273.523,-29.20,3.60,29.33,624.19,-35.3707656,149.1811814
273.587,-29.30,3.60,29.33,624.19,-35.3707656,149.1811814
273.627,-28.43,3.63,29.33,624.20,-35.3707439,149.1811631
273.683,-28.69,3.60,29.33,624.20,-35.3707439,149.1811631
273.723,-29.98,3.54,29.33,624.21,-35.3707227,149.1811441
273.787,-29.10,3.60,29.33,624.21,-35.3707227,149.1811441
273.827,-27.62,3.65,29.32,624.22,-35.3707017,149.1811246
273.883,-28.95,3.55,29.32,624.22,-35.3707017,149.1811246
273.923,-29.81,3.53,29.31,624.23,-35.3706812,149.1811044
273.987,-28.72,3.61,29.31,624.23,-35.3706812,149.1811044
274.027,-28.45,3.60,29.32,624.25,-35.3706610,149.1810837
274.083,-29.04,3.55,29.32,624.25,-35.3706610,149.1810837
274.123,-29.06,3.56,29.32,624.27,-35.3706412,149.1810625
274.187,-28.89,3.60,29.32,624.27,-35.3706412,149.1810625
274.227,-28.93,3.57,29.30,624.29,-35.3706219,149.1810406
274.283,-28.99,3.54,29.30,624.29,-35.3706219,149.1810406
274.323,-28.97,3.56,29.32,624.30,-35.3706030,149.1810183
274.387,-28.99,3.58,29.32,624.30,-35.3706030,149.1810183
274.427,-28.99,3.55,29.33,624.31,-35.3705845,149.1809953
274.483,-29.00,3.53,29.33,624.31,-35.3705845,149.1809953
274.523,-29.01,3.55,29.33,624.32,-35.3705665,149.1809718
274.587,-29.02,3.53,29.33,624.32,-35.3705665,149.1809718
274.627,-29.02,3.51,29.32,624.33,-35.3705489,149.1809478
274.683,-29.03,3.52,29.32,624.33,-35.3705489,149.1809478
274.723,-29.04,3.52,29.33,624.33,-35.3705318,149.1809232
274.787,-29.04,3.50,29.33,624.33,-35.3705318,149.1809232
274.827,-29.04,3.49,29.32,624.34,-35.3705152,149.1808982
274.883,-29.04,3.50,29.32,624.34,-35.3705152,149.1808982
274.923,-29.05,3.48,29.33,624.34,-35.3704991,149.1808727
274.987,-29.04,3.46,29.33,624.34,-35.3704991,149.1808727
275.027,-29.03,3.46,29.34,624.34,-35.3704835,149.1808467
275.083,-29.05,3.45,29.34,624.34,-35.3704835,149.1808467
275.123,-29.05,3.44,29.34,624.34,-35.3704684,149.1808202
275.187,-29.02,3.43,29.34,624.34,-35.3704684,149.1808202
275.227,-29.03,3.43,29.35,624.34,-35.3704538,149.1807934
275.283,-29.06,3.41,29.35,624.34,-35.3704538,149.1807934
275.323,-29.04,3.40,29.34,624.34,-35.3704397,149.1807661
275.387,-29.00,3.41,29.34,624.34,-35.3704397,149.1807661
275.427,-29.03,3.39,29.34,624.33,-35.3704261,149.1807384
275.483,-29.04,3.38,29.34,624.33,-35.3704261,149.1807384
275.523,-28.98,3.39,29.32,624.33,-35.3704131,149.1807103
275.587,-29.00,3.37,29.32,624.33,-35.3704131,149.1807103
275.627,-29.05,3.36,29.33,624.32,-35.3704006,149.1806819
275.683,-28.98,3.37,29.33,624.32,-35.3704006,149.1806819
275.723,-28.94,3.36,29.35,624.31,-35.3703887,149.1806530
275.787,-29.04,3.35,29.35,624.31,-35.3703887,149.1806530
275.827,-29.03,3.36,29.36,624.31,-35.3703773,149.1806239
275.883,-28.88,3.36,29.36,624.31,-35.3703773,149.1806239
275.923,-28.96,3.35,29.35,624.30,-35.3703666,149.1805944
275.987,-29.04,3.33,29.35,624.30,-35.3703666,149.1805944
276.027,-28.84,3.35,29.36,624.29,-35.3703563,149.1805646
276.083,-28.89,3.33,29.36,624.29,-35.3703563,149.1805646
276.123,-29.19,3.31,29.35,624.28,-35.3703467,149.1805346
276.187,-28.76,3.34,29.35,624.28,-35.3703467,149.1805346
276.227,-28.42,3.35,29.35,624.27,-35.3703376,149.1805042
276.283,-29.41,3.29,29.35,624.27,-35.3703376,149.1805042
276.323,-29.58,3.30,29.36,624.26,-35.3703291,149.1804736
276.387,-27.75,3.40,29.36,624.26,-35.3703291,149.1804736
276.427,-28.21,3.34,29.37,624.26,-35.3703212,149.1804428
276.483,-29.68,3.25,29.37,624.26,-35.3703212,149.1804428
276.523,-28.91,3.32,29.37,624.25,-35.3703139,149.1804118
276.587,-28.29,3.36,29.37,624.25,-35.3703139,149.1804118
276.627,-28.88,3.33,29.35,624.25,-35.3703072,149.1803805
276.683,-28.97,3.31,29.35,624.25,-35.3703072,149.1803805
276.723,-28.69,3.33,29.34,624.25,-35.3703010,149.1803491
276.787,-28.78,3.34,29.34,624.25,-35.3703010,149.1803491
276.827,-28.90,3.32,29.34,624.24,-35.3702955,149.1803175
276.883,-28.89,3.34,29.34,624.24,-35.3702955,149.1803175
276.923,-28.90,3.36,29.35,624.24,-35.3702907,149.1802857
276.987,-28.95,3.35,29.35,624.24,-35.3702907,149.1802857
277.027,-28.97,3.36,29.34,624.24,-35.3702864,149.1802538
277.083,-28.98,3.37,29.34,624.24,-35.3702864,149.1802538
277.123,-28.99,3.37,29.34,624.23,-35.3702828,149.1802218
277.187,-28.99,3.37,29.34,624.23,-35.3702828,149.1802218
277.227,-28.99,3.39,29.34,624.23,-35.3702798,149.1801897
277.283,-28.98,3.40,29.34,624.23,-35.3702798,149.1801897
277.323,-28.96,3.40,29.32,624.22,-35.3702774,149.1801575
277.387,-28.95,3.40,29.32,624.22,-35.3702774,149.1801575
277.427,-28.94,3.40,29.33,624.22,-35.3702757,149.1801253
277.483,-28.92,3.39,29.33,624.22,-35.3702757,149.1801253
277.523,-28.90,3.40,29.33,624.21,-35.3702746,149.1800930
277.587,-28.87,3.40,29.33,624.21,-35.3702746,149.1800930
277.627,-28.86,3.39,29.34,624.21,-35.3702741,149.1800607
277.683,-28.84,3.40,29.34,624.21,-35.3702741,149.1800607
277.723,-28.84,3.40,29.33,624.20,-35.3702742,149.1800284
277.787,-28.81,3.40,29.33,624.20,-35.3702742,149.1800284
277.827,-28.79,3.40,29.34,624.19,-35.3702750,149.1799961
277.883,-28.76,3.42,29.34,624.19,-35.3702750,149.1799961
277.923,-28.76,3.42,29.35,624.19,-35.3702763,149.1799638
277.987,-28.73,3.42,29.35,624.19,-35.3702763,149.1799638
278.027,-28.69,3.43,29.33,624.18,-35.3702783,149.1799316
278.083,-28.68,3.43,29.33,624.18,-35.3702783,149.1799316
